date,1. open,2. high,3. low,4. close,5. volume
2021-09-01 12:45:00,2911.66,2911.68,2911.66,2911.68,1092.0
2021-09-01 12:44:00,2912.35,2912.52,2912.2,2912.3495,1510.0
2021-09-01 12:43:00,2912.85,2912.85,2911.685,2911.685,1167.0
2021-09-01 12:42:00,2913.56,2914.29,2913.56,2914.01,1229.0
2021-09-01 12:41:00,2913.66,2913.85,2913.66,2913.85,1074.0
2021-09-01 12:39:00,2914.79,2915.04,2914.79,2915.0,2142.0
2021-09-01 12:38:00,2916.185,2916.185,2915.0,2915.0,3060.0
2021-09-01 12:37:00,2916.99,2916.99,2915.76,2916.31,1803.0
2021-09-01 12:36:00,2916.4,2916.4,2916.4,2916.4,535.0
2021-09-01 12:35:00,2916.0,2916.0,2916.0,2916.0,899.0
2021-09-01 12:33:00,2916.0,2916.0,2916.0,2916.0,893.0
2021-09-01 12:32:00,2915.81,2915.82,2915.81,2915.81,1038.0
2021-09-01 12:31:00,2915.59,2915.79,2915.59,2915.79,673.0
2021-09-01 12:30:00,2916.35,2916.35,2916.0,2916.05,1172.0
2021-09-01 12:29:00,2916.6,2916.6,2916.6,2916.6,894.0
2021-09-01 12:28:00,2917.25,2917.25,2917.25,2917.25,1051.0
2021-09-01 12:27:00,2916.02,2916.17,2916.02,2916.17,752.0
2021-09-01 12:26:00,2917.295,2917.295,2915.95,2915.95,3173.0
2021-09-01 12:25:00,2915.5,2915.94,2915.5,2915.7901,2014.0
2021-09-01 12:24:00,2917.33,2917.33,2915.3107,2915.8998,1353.0
2021-09-01 12:23:00,2917.595,2917.645,2917.24,2917.24,2056.0
2021-09-01 12:22:00,2917.04,2917.72,2916.85,2917.595,3785.0
2021-09-01 12:20:00,2917.87,2917.87,2917.87,2917.87,1023.0
2021-09-01 12:19:00,2917.4,2917.71,2917.4,2917.59,1559.0
2021-09-01 12:18:00,2919.1,2919.1,2917.06,2917.615,2166.0
2021-09-01 12:16:00,2919.6838,2919.6838,2919.6838,2919.6838,719.0
2021-09-01 12:15:00,2919.2785,2919.2785,2918.88,2918.88,652.0
2021-09-01 12:14:00,2919.52,2919.735,2919.01,2919.01,1865.0
2021-09-01 12:13:00,2918.4,2918.93,2918.4,2918.93,530.0
2021-09-01 12:12:00,2918.77,2918.77,2918.77,2918.77,1316.0
2021-09-01 12:11:00,2920.3,2920.3,2920.3,2920.3,638.0
2021-09-01 12:10:00,2920.11,2920.74,2920.11,2920.74,1870.0
2021-09-01 12:08:00,2921.1499,2921.1499,2921.1499,2921.1499,921.0
2021-09-01 12:07:00,2921.98,2921.98,2920.46,2920.46,1493.0
2021-09-01 12:06:00,2922.17,2922.33,2921.55,2922.33,1253.0
2021-09-01 12:04:00,2923.005,2923.48,2922.36,2922.36,937.0
2021-09-01 12:02:00,2922.68,2922.755,2922.68,2922.755,982.0
2021-09-01 12:01:00,2921.83,2923.015,2921.83,2923.015,2303.0
2021-09-01 12:00:00,2922.85,2922.85,2922.17,2922.17,1449.0
2021-09-01 11:59:00,2922.65,2923.3099,2922.65,2923.3099,1995.0
2021-09-01 11:58:00,2923.97,2924.16,2922.915,2922.915,2322.0
2021-09-01 11:57:00,2924.93,2924.93,2924.48,2924.48,1518.0
2021-09-01 11:56:00,2924.0,2925.075,2923.95,2925.075,3387.0
2021-09-01 11:55:00,2923.75,2923.75,2923.75,2923.75,366.0
2021-09-01 11:54:00,2923.7245,2923.7245,2923.43,2923.5,1938.0
2021-09-01 11:53:00,2922.79,2923.26,2922.76,2923.26,1062.0
2021-09-01 11:52:00,2922.43,2923.18,2922.43,2922.61,3102.0
2021-09-01 11:51:00,2922.73,2923.25,2922.62,2922.62,5754.0
2021-09-01 11:50:00,2923.01,2923.033,2922.23,2922.71,2698.0
2021-09-01 11:49:00,2922.215,2922.87,2922.215,2922.86,1277.0
2021-09-01 11:48:00,2921.78,2922.575,2921.72,2922.575,3863.0
2021-09-01 11:47:00,2921.18,2922.37,2921.18,2922.045,1468.0
2021-09-01 11:46:00,2920.62,2920.91,2920.515,2920.91,1246.0
2021-09-01 11:45:00,2920.21,2920.21,2920.21,2920.21,1082.0
2021-09-01 11:43:00,2920.91,2921.71,2920.91,2921.475,2300.0
2021-09-01 11:41:00,2921.795,2922.195,2921.0801,2922.195,2238.0
2021-09-01 11:40:00,2922.22,2922.22,2922.09,2922.09,853.0
2021-09-01 11:39:00,2922.652,2923.61,2922.652,2923.37,4266.0
2021-09-01 11:38:00,2922.66,2923.15,2922.66,2922.95,2249.0
2021-09-01 11:37:00,2921.6525,2922.16,2921.585,2922.16,1733.0
2021-09-01 11:36:00,2922.04,2923.41,2921.71,2921.71,3144.0
2021-09-01 11:35:00,2921.51,2922.9572,2921.36,2922.0373,5062.0
2021-09-01 11:34:00,2921.12,2921.42,2920.0,2921.42,2801.0
2021-09-01 11:33:00,2920.23,2920.23,2919.79,2919.79,853.0
2021-09-01 11:32:00,2920.75,2921.0,2920.07,2920.07,3998.0
2021-09-01 11:31:00,2919.43,2920.65,2919.43,2920.65,2245.0
2021-09-01 11:30:00,2919.61,2919.61,2918.99,2918.99,1051.0
2021-09-01 11:29:00,2918.63,2920.1,2918.4,2920.0,4004.0
2021-09-01 11:28:00,2918.705,2919.035,2917.99,2917.99,2395.0
2021-09-01 11:27:00,2919.8912,2919.8912,2918.98,2918.98,1479.0
2021-09-01 11:26:00,2918.68,2919.48,2918.68,2919.48,1003.0
2021-09-01 11:25:00,2919.665,2919.7,2919.14,2919.26,3354.0
2021-09-01 11:24:00,2920.66,2921.03,2919.365,2919.365,2521.0
2021-09-01 11:23:00,2919.01,2920.66,2919.01,2920.66,4022.0
2021-09-01 11:22:00,2919.15,2919.35,2919.15,2919.35,675.0
2021-09-01 11:21:00,2919.17,2919.17,2918.11,2918.39,2454.0
2021-09-01 11:20:00,2919.12,2919.12,2919.12,2919.12,536.0
2021-09-01 11:19:00,2918.18,2918.91,2918.03,2918.91,2364.0
2021-09-01 11:18:00,2918.87,2918.96,2918.13,2918.96,1214.0
2021-09-01 11:17:00,2919.21,2919.21,2918.55,2918.55,2169.0
2021-09-01 11:16:00,2918.9,2919.42,2918.31,2919.41,2474.0
2021-09-01 11:15:00,2919.0,2919.0,2918.125,2918.125,1848.0
2021-09-01 11:14:00,2918.43,2918.43,2917.92,2917.92,755.0
2021-09-01 11:13:00,2919.41,2919.73,2918.185,2918.185,2449.0
2021-09-01 11:12:00,2918.68,2919.76,2918.56,2919.76,4435.0
2021-09-01 11:11:00,2918.26,2919.5,2917.705,2919.4,3545.0
2021-09-01 11:10:00,2917.5,2918.3668,2917.14,2917.97,1999.0
2021-09-01 11:09:00,2915.805,2917.6,2915.805,2917.6,1593.0
2021-09-01 11:08:00,2914.83,2916.26,2914.61,2916.26,2445.0
2021-09-01 11:07:00,2913.43,2914.7415,2913.4,2913.87,2891.0
2021-09-01 11:06:00,2914.16,2914.28,2913.42,2914.28,1062.0
2021-09-01 11:04:00,2914.41,2914.41,2914.41,2914.41,665.0
2021-09-01 11:03:00,2916.82,2916.82,2914.84,2914.85,4722.0
2021-09-01 11:02:00,2917.8077,2917.8077,2916.7575,2916.86,1479.0
2021-09-01 11:01:00,2917.85,2917.85,2917.465,2917.465,1121.0
2021-09-01 11:00:00,2915.35,2916.0579,2915.35,2916.0579,883.0
2021-09-01 10:59:00,2915.6627,2916.07,2914.65,2916.07,2385.0
2021-09-01 10:58:00,2913.79,2914.45,2913.79,2914.45,1644.0
2021-09-01 10:57:00,2915.0,2915.0,2913.671,2914.6746,3357.0
2021-09-01 10:56:00,2915.31,2916.13,2915.31,2916.06,2462.0
2021-09-01 10:55:00,2915.8501,2915.8501,2915.8501,2915.8501,433.0
2021-09-01 10:54:00,2917.09,2917.09,2917.09,2917.09,932.0
2021-09-01 10:53:00,2917.44,2919.08,2917.44,2917.68,4104.0
2021-09-01 10:52:00,2918.41,2918.41,2916.81,2917.29,2771.0
2021-09-01 10:51:00,2917.63,2918.57,2917.63,2918.39,3548.0
2021-09-01 10:50:00,2916.51,2917.6299,2916.4401,2917.59,2720.0
2021-09-01 10:49:00,2918.0,2918.0,2916.65,2916.65,1833.0
2021-09-01 10:48:00,2918.58,2918.75,2918.22,2918.555,2265.0
2021-09-01 10:47:00,2918.21,2918.915,2918.21,2918.915,927.0
2021-09-01 10:46:00,2917.5899,2917.5899,2916.73,2917.315,1671.0
2021-09-01 10:45:00,2917.71,2918.02,2916.965,2916.965,1600.0
2021-09-01 10:44:00,2917.7,2917.7,2917.7,2917.7,645.0
2021-09-01 10:43:00,2916.77,2917.445,2916.77,2917.445,801.0
2021-09-01 10:42:00,2918.42,2918.42,2916.82,2917.54,2890.0
2021-09-01 10:41:00,2917.565,2918.64,2917.54,2918.64,2407.0
2021-09-01 10:40:00,2917.9704,2917.9704,2917.88,2917.88,1189.0
2021-09-01 10:39:00,2919.19,2919.39,2917.415,2917.58,2556.0
2021-09-01 10:38:00,2918.02,2919.42,2918.0,2919.42,2907.0
2021-09-01 10:37:00,2918.0087,2918.35,2917.79,2917.79,2204.0
2021-09-01 10:36:00,2916.03,2916.45,2915.98,2916.25,2321.0
2021-09-01 10:35:00,2918.01,2918.01,2916.32,2916.45,3905.0
2021-09-01 10:34:00,2914.09,2917.46,2914.09,2917.46,2619.0
2021-09-01 10:33:00,2915.01,2915.01,2913.79,2914.52,2524.0
2021-09-01 10:32:00,2914.01,2914.23,2913.0,2914.02,4386.0
2021-09-01 10:31:00,2914.87,2914.87,2913.82,2914.6,3126.0
2021-09-01 10:30:00,2912.56,2915.3953,2912.56,2914.78,3304.0
2021-09-01 10:29:00,2912.8686,2912.8686,2911.5555,2912.5602,2499.0
2021-09-01 10:28:00,2913.41,2913.41,2913.14,2913.14,2085.0
2021-09-01 10:27:00,2910.2,2912.335,2910.2,2912.335,2135.0
2021-09-01 10:26:00,2910.81,2911.0,2910.79,2911.0,923.0
2021-09-01 10:25:00,2912.64,2912.64,2911.0,2911.0,2787.0
2021-09-01 10:24:00,2910.76,2911.95,2910.76,2911.9373,1409.0
2021-09-01 10:23:00,2911.04,2911.04,2909.82,2910.86,2120.0
2021-09-01 10:22:00,2909.855,2910.35,2909.855,2910.13,1874.0
2021-09-01 10:21:00,2908.69,2910.2,2907.348,2910.2,4252.0
2021-09-01 10:20:00,2912.03,2912.03,2908.6935,2909.78,2924.0
2021-09-01 10:19:00,2912.98,2913.09,2912.915,2912.915,1838.0
2021-09-01 10:18:00,2914.6879,2914.6879,2912.3447,2912.3447,1505.0
2021-09-01 10:17:00,2912.495,2913.59,2912.495,2913.59,1974.0
2021-09-01 10:16:00,2913.0,2913.0,2913.0,2913.0,1225.0
2021-09-01 10:15:00,2914.755,2914.755,2914.755,2914.755,1087.0
2021-09-01 10:14:00,2913.65,2914.22,2913.2,2913.8706,2487.0
2021-09-01 10:13:00,2913.09,2913.09,2913.09,2913.09,1443.0
2021-09-01 10:12:00,2914.055,2914.055,2912.5801,2913.21,1481.0
2021-09-01 10:11:00,2912.25,2912.495,2911.78,2912.495,1794.0
2021-09-01 10:10:00,2913.415,2913.415,2912.09,2912.09,1403.0
2021-09-01 10:09:00,2913.45,2913.45,2911.68,2913.03,1850.0
2021-09-01 10:08:00,2912.46,2914.155,2912.4192,2912.57,3883.0
2021-09-01 10:07:00,2912.15,2912.38,2912.1052,2912.38,750.0
2021-09-01 10:06:00,2910.54,2912.1638,2910.1,2912.15,1895.0
2021-09-01 10:05:00,2913.19,2913.19,2908.95,2911.06,9583.0
2021-09-01 10:04:00,2916.01,2916.01,2914.47,2914.47,4086.0
2021-09-01 10:03:00,2918.07,2919.16,2918.07,2918.54,4173.0
2021-09-01 10:02:00,2918.32,2918.5006,2917.7,2918.3,2977.0
2021-09-01 10:01:00,2916.49,2918.8278,2916.49,2916.648,3119.0
2021-09-01 10:00:00,2916.765,2916.9,2916.05,2916.4899,1905.0
2021-09-01 09:59:00,2913.18,2916.9287,2913.18,2914.47,5197.0
2021-09-01 09:58:00,2915.69,2916.1,2912.56,2914.0098,10084.0
2021-09-01 09:57:00,2920.0,2920.0,2915.128,2916.4875,7007.0
2021-09-01 09:56:00,2921.36,2921.36,2917.05,2917.6812,4116.0
2021-09-01 09:55:00,2918.95,2920.45,2918.95,2920.45,2578.0
2021-09-01 09:54:00,2919.79,2920.709,2917.98,2918.33,7416.0
2021-09-01 09:53:00,2917.42,2919.8,2915.43,2919.8,5846.0
2021-09-01 09:52:00,2921.0916,2921.0916,2917.55,2918.37,6671.0
2021-09-01 09:51:00,2921.14,2921.5222,2919.5855,2920.29,8453.0
2021-09-01 09:50:00,2920.0,2921.56,2900.0,2920.01,15214.0
2021-09-01 09:49:00,2915.825,2919.59,2915.825,2919.59,5563.0
2021-09-01 09:48:00,2914.97,2918.0,2914.97,2915.74,15592.0
2021-09-01 09:47:00,2914.99,2915.68,2913.01,2915.68,6168.0
2021-09-01 09:46:00,2913.4571,2914.67,2913.4571,2913.6788,9594.0
2021-09-01 09:45:00,2912.55,2913.97,2912.55,2912.64,6485.0
2021-09-01 09:44:00,2910.585,2911.815,2910.4998,2911.815,1914.0
2021-09-01 09:43:00,2909.0,2909.48,2908.08,2909.17,3867.0
2021-09-01 09:42:00,2909.87,2910.35,2909.61,2909.61,2521.0
2021-09-01 09:41:00,2908.01,2909.73,2907.67,2909.005,2105.0
2021-09-01 09:40:00,2906.155,2908.65,2906.155,2907.28,4428.0
2021-09-01 09:39:00,2908.67,2909.87,2905.56,2905.56,5183.0
2021-09-01 09:38:00,2910.3549,2910.89,2909.0,2909.0,2197.0
2021-09-01 09:37:00,2909.0,2911.4,2908.91,2910.13,6617.0
2021-09-01 09:36:00,2912.23,2912.4899,2910.08,2910.08,8110.0
2021-09-01 09:35:00,2911.3827,2912.96,2906.92,2912.28,9383.0
2021-09-01 09:34:00,2908.26,2913.0,2908.26,2913.0,6979.0
2021-09-01 09:33:00,2906.82,2909.85,2905.67,2909.46,7127.0
2021-09-01 09:32:00,2904.38,2907.49,2903.74,2906.82,9033.0
2021-09-01 09:31:00,2900.0,2908.34,2899.99,2904.22,31251.0
2021-09-01 09:29:00,2897.87,2897.87,2897.87,2897.87,445.0
2021-09-01 09:10:00,2896.0,2896.0,2896.0,2896.0,217.0
2021-09-01 09:05:00,2905.0,2905.0,2905.0,2905.0,1541.0
2021-09-01 08:01:00,2908.9379,2908.9379,2908.9379,2908.9379,909.0
2021-09-01 07:17:00,2906.0,2906.0,2906.0,2906.0,151.0
2021-09-01 07:02:00,2908.0,2908.0,2908.0,2908.0,473.0
2021-08-31 16:34:00,2893.5883,2894.3117,2893.5883,2894.3117,623.0
2021-08-31 16:33:00,2894.0137,2894.0137,2894.0137,2894.0137,2817.0
2021-08-31 16:08:00,2897.0,2897.0,2897.0,2897.0,160.0
2021-08-31 16:07:00,2893.95,2893.95,2893.95,2893.95,1316.0
2021-08-31 16:06:00,2893.95,2893.95,2893.95,2893.95,627.0
2021-08-31 16:05:00,2893.95,2893.95,2893.95,2893.95,2014.0
2021-08-31 16:04:00,2893.95,2893.95,2893.95,2893.95,35052.0
2021-08-31 16:03:00,2893.95,2893.95,2893.95,2893.95,1594.0
2021-08-31 16:02:00,2893.95,2893.95,2893.95,2893.95,1759.0
2021-08-31 16:01:00,2893.95,2893.95,2893.95,2893.95,12916.0
2021-08-31 16:00:00,2894.01,2895.91,2893.6,2895.06,19046.0
2021-08-31 15:59:00,2894.78,2895.08,2893.69,2894.43,13407.0
2021-08-31 15:58:00,2893.67,2897.18,2892.3001,2895.67,13757.0
2021-08-31 15:57:00,2891.75,2893.99,2891.69,2892.58,12655.0
2021-08-31 15:56:00,2890.0,2892.17,2889.64,2892.17,11706.0
2021-08-31 15:55:00,2892.65,2892.65,2886.17,2886.38,20477.0
2021-08-31 15:54:00,2893.58,2894.47,2892.81,2893.72,10439.0
2021-08-31 15:53:00,2895.62,2895.84,2892.57,2893.43,11217.0
2021-08-31 15:52:00,2896.89,2897.08,2894.42,2895.655,12074.0
2021-08-31 15:51:00,2899.68,2899.74,2895.805,2896.88,12422.0
2021-08-31 15:50:00,2899.78,2900.04,2899.6,2900.04,2590.0
2021-08-31 15:49:00,2899.91,2899.91,2899.84,2899.85,2822.0
2021-08-31 15:48:00,2899.0608,2899.65,2899.0608,2899.65,2709.0
2021-08-31 15:47:00,2899.51,2899.58,2899.02,2899.5,3218.0
2021-08-31 15:46:00,2899.83,2900.01,2899.1,2899.68,3521.0
2021-08-31 15:45:00,2899.025,2899.38,2899.025,2899.38,1327.0
2021-08-31 15:44:00,2899.855,2899.855,2898.32,2898.725,3576.0
2021-08-31 15:43:00,2900.21,2900.21,2900.01,2900.01,998.0
2021-08-31 15:42:00,2899.4,2899.69,2899.06,2899.09,1932.0
2021-08-31 15:41:00,2899.43,2899.43,2899.27,2899.27,792.0
2021-08-31 15:40:00,2900.09,2900.09,2899.72,2900.07,1991.0
2021-08-31 15:39:00,2900.14,2900.43,2900.095,2900.095,891.0
2021-08-31 15:38:00,2899.83,2900.05,2899.83,2899.855,1567.0
2021-08-31 15:37:00,2897.495,2898.92,2897.495,2898.23,1965.0
2021-08-31 15:36:00,2898.3,2898.41,2897.78,2898.41,1910.0
2021-08-31 15:35:00,2898.75,2898.75,2898.45,2898.45,950.0
2021-08-31 15:34:00,2897.39,2898.16,2897.12,2898.16,1741.0
2021-08-31 15:33:00,2898.21,2898.21,2898.21,2898.21,1891.0
2021-08-31 15:32:00,2895.995,2897.73,2895.62,2897.405,2317.0
2021-08-31 15:31:00,2896.38,2897.14,2896.38,2897.09,3465.0
2021-08-31 15:30:00,2896.07,2896.07,2896.07,2896.07,940.0
2021-08-31 15:29:00,2896.05,2896.16,2895.9,2895.9,1088.0
2021-08-31 15:28:00,2896.58,2896.58,2895.92,2896.06,3240.0
2021-08-31 15:27:00,2897.188,2897.34,2897.188,2897.34,1323.0
2021-08-31 15:26:00,2897.61,2897.61,2897.26,2897.37,1486.0
2021-08-31 15:25:00,2896.38,2897.6,2896.305,2897.6,2386.0
2021-08-31 15:24:00,2896.9025,2896.9025,2895.525,2896.66,1988.0
2021-08-31 15:23:00,2896.93,2897.16,2896.29,2896.88,3049.0
2021-08-31 15:22:00,2898.05,2898.15,2897.13,2897.13,3176.0
2021-08-31 15:21:00,2898.56,2898.645,2898.32,2898.32,2374.0
2021-08-31 15:20:00,2898.43,2898.43,2898.14,2898.14,942.0
2021-08-31 15:19:00,2899.23,2899.44,2899.23,2899.44,2227.0
2021-08-31 15:18:00,2899.46,2899.46,2898.78,2898.78,1409.0
2021-08-31 15:17:00,2899.96,2900.07,2899.33,2899.33,1072.0
2021-08-31 15:15:00,2900.3,2900.3,2899.07,2899.33,2705.0
2021-08-31 15:14:00,2899.37,2900.615,2899.37,2900.23,2064.0
2021-08-31 15:13:00,2900.605,2900.81,2898.84,2899.0,3627.0
2021-08-31 15:12:00,2899.7,2900.49,2899.525,2900.335,2116.0
2021-08-31 15:11:00,2899.59,2899.59,2899.59,2899.59,938.0
2021-08-31 15:10:00,2900.57,2900.57,2900.57,2900.57,775.0
2021-08-31 15:09:00,2899.82,2899.82,2899.82,2899.82,1335.0
2021-08-31 15:08:00,2899.96,2899.96,2899.96,2899.96,1220.0
2021-08-31 15:07:00,2899.99,2899.99,2899.99,2899.99,968.0
2021-08-31 15:05:00,2900.62,2900.62,2899.92,2899.92,1140.0
2021-08-31 15:04:00,2899.3,2900.19,2899.3,2899.9915,2074.0
2021-08-31 15:03:00,2900.31,2900.31,2900.036,2900.036,1613.0
2021-08-31 15:02:00,2902.105,2902.105,2900.4,2901.46,1293.0
2021-08-31 15:01:00,2902.11,2902.33,2902.11,2902.11,1192.0
2021-08-31 15:00:00,2902.52,2902.52,2901.2804,2901.2804,2756.0
2021-08-31 14:59:00,2900.74,2901.29,2900.74,2901.29,1436.0
2021-08-31 14:58:00,2901.23,2901.23,2900.0,2900.0,1995.0
2021-08-31 14:57:00,2901.73,2901.73,2901.73,2901.73,744.0
2021-08-31 14:56:00,2901.79,2901.79,2901.74,2901.74,1202.0
2021-08-31 14:55:00,2900.2,2901.3,2900.2,2901.13,622.0
2021-08-31 14:54:00,2901.19,2901.19,2901.19,2901.19,585.0
2021-08-31 14:53:00,2901.81,2901.81,2900.355,2901.52,1380.0
2021-08-31 14:52:00,2901.51,2901.51,2900.955,2900.955,955.0
2021-08-31 14:51:00,2899.98,2901.385,2899.98,2901.385,2572.0
2021-08-31 14:50:00,2899.99,2900.645,2899.305,2899.98,3923.0
2021-08-31 14:49:00,2899.08,2899.99,2899.0,2899.97,2776.0
2021-08-31 14:48:00,2900.07,2900.07,2899.3,2899.3,2044.0
2021-08-31 14:47:00,2899.3201,2900.53,2899.3201,2900.53,1161.0
2021-08-31 14:46:00,2901.17,2901.17,2900.39,2900.39,1495.0
2021-08-31 14:45:00,2901.82,2902.025,2901.82,2902.025,904.0
2021-08-31 14:44:00,2902.44,2902.44,2902.19,2902.19,1217.0
2021-08-31 14:43:00,2902.21,2902.21,2902.21,2902.21,794.0
2021-08-31 14:42:00,2901.98,2902.249,2901.93,2902.249,1293.0
2021-08-31 14:41:00,2900.78,2901.48,2900.78,2901.085,2053.0
2021-08-31 14:40:00,2901.0,2901.0,2900.675,2900.88,1012.0
2021-08-31 14:39:00,2901.16,2901.36,2900.69,2901.36,1557.0
2021-08-31 14:38:00,2902.43,2902.43,2901.1175,2901.1175,1365.0
2021-08-31 14:37:00,2902.27,2902.9999,2902.27,2902.9999,740.0
2021-08-31 14:36:00,2901.73,2901.73,2901.73,2901.73,1052.0
2021-08-31 14:35:00,2900.75,2902.4,2900.75,2901.85,2227.0
2021-08-31 14:34:00,2902.585,2902.585,2901.55,2901.55,381.0
2021-08-31 14:33:00,2902.35,2902.35,2902.25,2902.25,1056.0
2021-08-31 14:32:00,2902.845,2903.4,2902.495,2902.9475,2728.0
2021-08-31 14:31:00,2901.89,2901.89,2901.89,2901.89,1235.0
2021-08-31 14:30:00,2901.155,2901.155,2901.11,2901.11,1367.0
2021-08-31 14:29:00,2900.685,2900.685,2900.685,2900.685,1088.0
2021-08-31 14:28:00,2902.96,2903.07,2902.255,2902.67,1555.0
2021-08-31 14:27:00,2902.95,2903.0,2902.615,2902.96,2112.0
2021-08-31 14:26:00,2901.28,2902.75,2901.28,2902.75,1325.0
2021-08-31 14:25:00,2902.02,2902.37,2901.39,2901.8,3235.0
2021-08-31 14:24:00,2901.0,2901.2,2900.6514,2901.2,1321.0
2021-08-31 14:23:00,2900.71,2900.79,2900.6,2900.6,1058.0
2021-08-31 14:22:00,2900.59,2901.23,2900.22,2900.22,2598.0
2021-08-31 14:21:00,2900.07,2900.07,2899.99,2899.99,11367.0
2021-08-31 14:20:00,2900.86,2901.1,2900.81,2901.029,1552.0
2021-08-31 14:18:00,2901.07,2901.07,2900.325,2900.325,929.0
2021-08-31 14:17:00,2900.5,2900.5,2900.32,2900.32,1292.0
2021-08-31 14:16:00,2899.2,2899.2,2899.2,2899.2,391.0
2021-08-31 14:15:00,2900.02,2900.02,2900.02,2900.02,1048.0
2021-08-31 14:13:00,2899.485,2899.485,2899.485,2899.485,568.0
2021-08-31 14:12:00,2899.3,2899.3,2899.3,2899.3,452.0
2021-08-31 14:11:00,2899.14,2899.14,2898.55,2898.695,402.0
2021-08-31 14:10:00,2898.405,2898.76,2898.405,2898.76,990.0
2021-08-31 14:09:00,2899.35,2899.35,2898.5,2898.5,1032.0
2021-08-31 14:07:00,2898.425,2899.525,2898.425,2899.525,711.0
2021-08-31 14:06:00,2897.65,2899.6199,2896.59,2899.6199,1182.0
2021-08-31 14:05:00,2900.22,2900.22,2899.1,2899.1,2335.0
2021-08-31 14:03:00,2899.47,2899.5936,2899.37,2899.5936,3619.0
2021-08-31 14:01:00,2899.915,2899.915,2899.8,2899.8,2347.0
2021-08-31 14:00:00,2899.285,2900.005,2899.285,2900.005,1086.0
2021-08-31 13:59:00,2899.11,2899.11,2898.76,2898.76,1200.0
2021-08-31 13:58:00,2899.4061,2900.0,2899.4061,2899.93,1693.0
2021-08-31 13:57:00,2899.71,2899.71,2898.56,2898.57,1262.0
2021-08-31 13:56:00,2899.44,2899.71,2899.395,2899.71,1077.0
2021-08-31 13:55:00,2898.87,2899.42,2898.86,2899.13,873.0
2021-08-31 13:54:00,2898.85,2899.0,2898.455,2898.455,1862.0
2021-08-31 13:53:00,2899.035,2899.6409,2899.035,2899.6409,712.0
2021-08-31 13:52:00,2899.0,2899.2,2898.745,2898.745,1033.0
2021-08-31 13:51:00,2897.88,2898.97,2897.88,2898.97,1064.0
2021-08-31 13:50:00,2897.0,2897.0,2897.0,2897.0,396.0
2021-08-31 13:47:00,2896.17,2896.56,2896.17,2896.56,378.0
2021-08-31 13:46:00,2896.16,2896.16,2895.99,2895.99,1206.0
2021-08-31 13:45:00,2896.01,2896.77,2895.97,2896.77,1049.0
2021-08-31 13:44:00,2896.575,2896.575,2896.0,2896.55,845.0
2021-08-31 13:43:00,2897.66,2897.81,2897.22,2897.37,1169.0
2021-08-31 13:42:00,2897.5941,2897.5941,2896.995,2897.37,1755.0
2021-08-31 13:41:00,2898.0,2898.0,2897.49,2897.49,1097.0
2021-08-31 13:40:00,2895.635,2896.73,2895.36,2896.73,1529.0
2021-08-31 13:39:00,2895.97,2895.97,2895.97,2895.97,533.0
2021-08-31 13:38:00,2896.505,2896.505,2896.505,2896.505,561.0
2021-08-31 13:37:00,2896.385,2896.93,2896.385,2896.93,1628.0
2021-08-31 13:36:00,2894.845,2896.06,2894.845,2896.06,1449.0
2021-08-31 13:35:00,2895.71,2895.71,2895.71,2895.71,482.0
2021-08-31 13:33:00,2895.15,2895.3,2895.15,2895.3,626.0
2021-08-31 13:32:00,2895.51,2895.51,2894.44,2894.44,1392.0
2021-08-31 13:30:00,2894.95,2895.67,2894.95,2895.67,808.0
2021-08-31 13:28:00,2895.085,2895.085,2894.79,2894.79,894.0
2021-08-31 13:27:00,2893.41,2894.9,2893.41,2894.9,1111.0
2021-08-31 13:26:00,2893.5,2893.5,2893.5,2893.5,931.0
2021-08-31 13:25:00,2894.96,2894.96,2894.0,2894.0,1177.0
2021-08-31 13:24:00,2894.76,2895.32,2894.76,2895.32,1231.0
2021-08-31 13:23:00,2895.99,2895.99,2894.57,2894.57,2220.0
2021-08-31 13:22:00,2894.86,2895.29,2894.86,2895.29,780.0
2021-08-31 13:21:00,2894.4,2894.88,2893.8,2894.88,1631.0
2021-08-31 13:19:00,2895.765,2895.765,2894.85,2894.85,1032.0
2021-08-31 13:18:00,2895.4816,2895.7,2895.4816,2895.7,988.0
2021-08-31 13:17:00,2895.75,2896.14,2895.75,2896.14,422.0
2021-08-31 13:16:00,2895.785,2895.785,2895.785,2895.785,500.0
2021-08-31 13:15:00,2896.3,2896.3,2896.3,2896.3,235.0
2021-08-31 13:13:00,2895.86,2895.86,2895.86,2895.86,268.0
2021-08-31 13:12:00,2896.19,2896.19,2896.19,2896.19,600.0
2021-08-31 13:11:00,2895.6,2895.9425,2895.05,2895.9425,1136.0
2021-08-31 13:09:00,2895.47,2895.47,2895.47,2895.47,484.0
2021-08-31 13:07:00,2895.61,2895.61,2895.61,2895.61,737.0
2021-08-31 13:06:00,2897.1301,2897.1301,2896.15,2896.15,1284.0
2021-08-31 13:05:00,2898.4956,2898.4956,2898.4956,2898.4956,310.0
2021-08-31 13:04:00,2897.84,2897.95,2897.58,2897.95,1217.0
2021-08-31 13:01:00,2899.5379,2899.54,2898.57,2898.57,937.0
2021-08-31 13:00:00,2898.67,2898.995,2898.67,2898.995,1657.0
2021-08-31 12:59:00,2898.3104,2898.3104,2898.3104,2898.3104,484.0
2021-08-31 12:58:00,2898.22,2898.2516,2898.22,2898.24,1144.0
